an_exercicio_consulta,anexo,cod_conta,cod_ibge,coluna,conta,exercicio,id_ente_consulta,instituicao,populacao,rotulo,uf,valor
2013,Anexo I-AB,Ativo,4218004,31/12/2013,1 - ATIVO = (84+85),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,106381810.21
2013,Anexo I-AB,AtivoFinanceiroQDCC,4218004,31/12/2013,2 - ATIVO FINANCEIRO = (3+14+19+20+27),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,35746957.58
2013,Anexo I-AB,Disponivel,4218004,31/12/2013,3 - DISPONÍVEL = (4+12+13),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,35740592.35
2013,Anexo I-AB,DisponivelEmMoedaNacional,4218004,31/12/2013,4 - EM MOEDA NACIONAL = (5+6+7),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,35740592.35
2013,Anexo I-AB,Caixa,4218004,31/12/2013,5 - Caixa,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,6380.05
2013,Anexo I-AB,BancosContaMovimento,4218004,31/12/2013,6 - Bancos c/ Movimento,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,1787840.62
2013,Anexo I-AB,AplicacoesFinanceirasQDCC,4218004,31/12/2013,7 - Aplicações Financeiras = ( 8+9+10+11),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,33946371.68
2013,Anexo I-AB,FundosDeAplicacaoFinanceira,4218004,31/12/2013,9 - Fundos de Aplicação Financeira,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2515880.98
2013,Anexo I-AB,Poupancas,4218004,31/12/2013,10 - Poupanças,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,109932.02
2013,Anexo I-AB,OutrasAplicacoes,4218004,31/12/2013,11 - Outras aplicações,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,31320558.68
2013,Anexo I-AB,CreditosEmCirculacao,4218004,31/12/2013,14 - CRÉDITOS EM CIRCULAÇÃO - Disponível = (15+16+17+18),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,6365.23
2013,Anexo I-AB,CreditosAReceberEmCirculacao,4218004,31/12/2013,15 - Créditos a Receber - Em Circulação,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,6365.23
2013,Anexo I-AB,AtivoNaoFinanceiroQDCC,4218004,31/12/2013,28 - ATIVO NÃO FINANCEIRO = (29+45+48+50+62),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,34365905.29
2013,Anexo I-AB,RealizavelACurtoPrazo,4218004,31/12/2013,29 - REALIZÁVEL A CURTO PRAZO = (30+40),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,1112314.05
2013,Anexo I-AB,CreditosEmCirculacaoACurtoPrazo,4218004,31/12/2013,30 - Créditos em Circulação - Curto Prazo = (31-32+33+...+38-39),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,1111390.28
2013,Anexo I-AB,DiversosResponsaveis,4218004,31/12/2013,34 - Diversos Responsáveis,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,1111390.28
2013,Anexo I-AB,BensEValoresEmCirculacao,4218004,31/12/2013,40 - Bens e Valores em Circulação = (41+42+43-44),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,923.77
2013,Anexo I-AB,Estoques,4218004,31/12/2013,41 - Estoques,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,923.77
2013,Anexo I-AB,RealizavelALongoPrazo,4218004,31/12/2013,50 - REALIZÁVEL A LONGO PRAZO = (51+54),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,12013867.44
2013,Anexo I-AB,CreditosRealizaveisALongoPrazo,4218004,31/12/2013,54 - Créditos Realizáveis a Longo Prazo = (55-56+57+58+59-60-61),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,12013867.44
2013,Anexo I-AB,DividaAtiva,4218004,31/12/2013,55 - Dívida Ativa,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,11988367.4
2013,Anexo I-AB,CreditosAReceberALongoPrazoOutros,4218004,31/12/2013,59 - Créditos a Receber - Longo Prazo,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,25500.04
2013,Anexo I-AB,Permanente,4218004,31/12/2013,62 - PERMANENTE = (63+68+78+81),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,21239723.8
2013,Anexo I-AB,Imobilizado,4218004,31/12/2013,68 - Imobilizado = (69+72+76-77),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,21239723.8
2013,Anexo I-AB,BensMoveis,4218004,31/12/2013,69 - Bens Móveis = (70+71),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,14312516.96
2013,Anexo I-AB,MaquinasEEquipamentos,4218004,31/12/2013,70 - Máquinas e Equipamentos,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,7650236.17
2013,Anexo I-AB,OutrosBensMoveis,4218004,31/12/2013,71 - Outros Bens Móveis,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,6662280.79
2013,Anexo I-AB,BensImoveis,4218004,31/12/2013,72 - Bens Imóveis = (73+74+75),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,6927206.84
2013,Anexo I-AB,EdificiosEInstalacoes,4218004,31/12/2013,73 - Edifícios e Instalações,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,3372726.74
2013,Anexo I-AB,TerrasETerrenos,4218004,31/12/2013,74 - Terras e Terrenos,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2965561.01
2013,Anexo I-AB,OutrosBensImoveis,4218004,31/12/2013,75 - Outros Bens Imóveis,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,588919.09
2013,Anexo I-AB,AtivoReal,4218004,31/12/2013,84 - ATIVO REAL = (2+28),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,70112862.87
2013,Anexo I-AB,AtivoCompensado,4218004,31/12/2013,85 - ATIVO COMPENSADO = (86+87+88+89)),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,36268947.34
2013,Anexo I-AB,ResponsabilidadePorTitulosEValoresAtivo,4218004,31/12/2013,86 - Responsabilidade por Títulos e Valores,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,444981.27
2013,Anexo I-AB,GarantiasEValores,4218004,31/12/2013,87 - Garantias de Valores,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,83167.19
2013,Anexo I-AB,OutrasCompensacoesAtivo,4218004,31/12/2013,89 - Outras Compensações,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,35740798.88
2013,Anexo I-AB,Passivo,4218004,31/12/2013,1 - PASSIVO = (64+65+69),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,106381810.21
2013,Anexo I-AB,PassivoFinanceiroQDCC,4218004,31/12/2013,2 - PASSIVO FINANCEIRO = (3+6+24+25),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,5971490.1
2013,Anexo I-AB,DepositosQDCC,4218004,31/12/2013,3 - DEPÓSITOS = (4+5),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,1044971.05
2013,Anexo I-AB,Consignacoes,4218004,31/12/2013,4 - Consignações,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,696258.19
2013,Anexo I-AB,DepositosDeDiversasOrigens,4218004,31/12/2013,5 - Depósitos de Diversas Origens,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,348712.86
2013,Anexo I-AB,ObrigacoesEmCirculacaoPF,4218004,31/12/2013,6 - OBRIGAÇÕES EM CIRCULAÇÃO - PF = (7+18+20+21+22+23),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,4861343.36
2013,Anexo I-AB,RestosAPagarProcessadosQDCC,4218004,31/12/2013,7 - Restos a Pagar Processados = (8+ ... +17),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2356584.91
2013,Anexo I-AB,FornecedoresDoExercicio,4218004,31/12/2013,8 - Fornecedores - Do Exercício,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,1927372.97
2013,Anexo I-AB,FornecedoresDeExerciciosAnteriores,4218004,31/12/2013,9 - Fornecedores - De Exercícios Anteriores,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,180317.09
2013,Anexo I-AB,PessoalAPagarDoExercicio,4218004,31/12/2013,11 - Pessoal a Pagar - Do Exercício,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,3679.59
2013,Anexo I-AB,PessoalAPagarDeExerciciosAnteriores,4218004,31/12/2013,12 - Pessoal a Pagar - De Exercício Anteriores,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,224347.89
2013,Anexo I-AB,EncargosSociaisARecolher,4218004,31/12/2013,14 - Encargos Sociais a Recolher,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,18503.88
2013,Anexo I-AB,DebitosDiversosAPagar,4218004,31/12/2013,17 - Débitos Diversos a Pagar,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2363.49
2013,Anexo I-AB,RestosAPagarNaoProcessados,4218004,31/12/2013,18 - Restos a Pagar Não Processados = (19),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2504758.45
2013,Anexo I-AB,Aliquidar,4218004,31/12/2013,19 - A Liquidar,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2504758.45
2013,Anexo I-AB,PassivoFinanceiroALongoPrazo,4218004,31/12/2013,25 - PASSIVO FINANCEIRO A LONGO PRAZO,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,65175.69
2013,Anexo I-AB,PassivoNaoFinanceiroQDCC,4218004,31/12/2013,26 - PASSIVO NÃO FINANCEIRO = (27+43+44+63),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,37984816.46
2013,Anexo I-AB,ObrigacoesEmCirculacao,4218004,31/12/2013,27 - OBRIGAÇÕES EM CIRCULAÇÃO = (28+29+33+37+38+39+42),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,515090.67
2013,Anexo I-AB,OperacoesDeCreditoInternas,4218004,31/12/2013,29 - Operações de Crédito Internas - Em Circulação (30+31+32),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,515090.67
2013,Anexo I-AB,EmContratosCreditoInternas,4218004,31/12/2013,31 - Em Contratos,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,515090.67
2013,Anexo I-AB,ExigivelALongoPrazo,4218004,31/12/2013,44 - EXIGÍVEL A LONGO PRAZO = (45+46),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,37469725.79
2013,Anexo I-AB,ObrigacoesExigiveisALongoPrazo,4218004,31/12/2013,46 - Obrigações Exigíveis a Longo Prazo = (47+51+55+56+57+62),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,37469725.79
2013,Anexo I-AB,OperacoesDeCreditoInternasALongoPrazo,4218004,31/12/2013,47 - Operações de Crédito Internas - Longo Prazo (48+49+50),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,11381140.98
2013,Anexo I-AB,EmContratosALongoPrazo,4218004,31/12/2013,49 - Em Contratos,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,11381140.98
2013,Anexo I-AB,OutrasExigibilidades,4218004,31/12/2013,62 - Outras Exigibilidades,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,26088584.81
2013,Anexo I-AB,PassivoReal,4218004,31/12/2013,64 - PASSIVO REAL = (2+26),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,43956306.56
2013,Anexo I-AB,PatrimonioLiquido,4218004,31/12/2013,65 - PATRIMÔNIO LÍQUIDO = (66+67+68),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,26156556.31
2013,Anexo I-AB,PatrimonioCapital,4218004,31/12/2013,66 - Patrimônio/Capital,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,20926911.74
2013,Anexo I-AB,ResultadoAcumulado,4218004,31/12/2013,68 - Resultado Acumulado,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,5229644.57
2013,Anexo I-AB,PassivoCompensado,4218004,31/12/2013,69 - PASSIVO COMPENSADO,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,36268947.34
2013,Anexo I-C,TotalReceitas,4218004,Receitas Realizadas,Total Receitas,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,87243483.89
2013,Anexo I-C,TotalReceitas,4218004,Deduções da Receita,Total Receitas,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,7552883.11
2013,Anexo I-C,RO1.0.0.0.00.00.00,4218004,Receitas Realizadas,1.0.0.0.00.00.00 - Receitas Correntes,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,79916682.79
2013,Anexo I-C,RO1.0.0.0.00.00.00,4218004,Deduções da Receita,1.0.0.0.00.00.00 - Receitas Correntes,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,7552883.11
2013,Anexo I-C,RO1.1.0.0.00.00.00,4218004,Receitas Realizadas,1.1.0.0.00.00.00 - Receita Tributária,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,12139136.82
2013,Anexo I-C,RO1.1.1.0.00.00.00,4218004,Receitas Realizadas,1.1.1.0.00.00.00 - Impostos,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,9504268.99
2013,Anexo I-C,RO1.1.1.2.00.00.00,4218004,Receitas Realizadas,1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,4378603.99
2013,Anexo I-C,RO1.1.1.2.02.00.00,4218004,Receitas Realizadas,1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,1731180.92
2013,Anexo I-C,RO1.1.1.2.04.00.00,4218004,Receitas Realizadas,1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,1100823.78
2013,Anexo I-C,RO1.1.1.2.04.30.00,4218004,Receitas Realizadas,1.1.1.2.04.30.00 - Retido nas Fontes,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,1100823.78
2013,Anexo I-C,RO1.1.1.2.08.00.00,4218004,Receitas Realizadas,"1.1.1.2.08.00.00 - Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI",2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,1546599.29
2013,Anexo I-C,RO1.1.1.3.00.00.00,4218004,Receitas Realizadas,1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,5125665
2013,Anexo I-C,RO1.1.1.3.05.00.00,4218004,Receitas Realizadas,1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,5125665
2013,Anexo I-C,RO1.1.2.0.00.00.00,4218004,Receitas Realizadas,1.1.2.0.00.00.00 - Taxas,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2632924.63
2013,Anexo I-C,RO1.1.2.1.00.00.00,4218004,Receitas Realizadas,1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,1019524.28
2013,Anexo I-C,RO1.1.2.2.00.00.00,4218004,Receitas Realizadas,1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,1613400.35
2013,Anexo I-C,RO1.1.3.0.00.00.00,4218004,Receitas Realizadas,1.1.3.0.00.00.00 - Contribuição de Melhoria,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,1943.2
2013,Anexo I-C,RO1.2.0.0.00.00.00,4218004,Receitas Realizadas,1.2.0.0.00.00.00 - Receitas de Contribuições,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2661587.33
2013,Anexo I-C,RO1.2.1.0.00.00.00,4218004,Receitas Realizadas,1.2.1.0.00.00.00 - Contribuições Sociais,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2139710.73
2013,Anexo I-C,RO1.2.1.0.29.00.00,4218004,Receitas Realizadas,1.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2139710.73
2013,Anexo I-C,RO1.2.1.0.29.07.00,4218004,Receitas Realizadas,1.2.1.0.29.07.00 - Contribuição do Servidor Ativo Civil para o Regime Próprio,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2139710.73
2013,Anexo I-C,RO1.2.3.0.00.00.00,4218004,Receitas Realizadas,1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,521876.6
2013,Anexo I-C,RO1.3.0.0.00.00.00,4218004,Receitas Realizadas,1.3.0.0.00.00.00 - Receita Patrimonial,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,1250571.11
2013,Anexo I-C,RO1.3.2.0.00.00.00,4218004,Receitas Realizadas,1.3.2.0.00.00.00 - Receitas de Valores Mobiliários,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,1238766.31
2013,Anexo I-C,RO1.3.2.5.00.00.00,4218004,Receitas Realizadas,1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,400011.25
2013,Anexo I-C,RO1.3.2.8.00.00.00,4218004,Receitas Realizadas,1.3.2.8.00.00.00 - Remuneração dos Investimentos do Regime Próprio de Previdência do Servidor,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,838755.06
2013,Anexo I-C,RO1.3.3.0.00.00.00,4218004,Receitas Realizadas,1.3.3.0.00.00.00 - Receitas de Concessões e Permissões,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,11804.8
2013,Anexo I-C,RO1.4.0.0.00.00.00,4218004,Receitas Realizadas,1.4.0.0.00.00.00 - Receita Agropecuária,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,37105.18
2013,Anexo I-C,RO1.6.0.0.00.00.00,4218004,Receitas Realizadas,1.6.0.0.00.00.00 - Receita de Serviços,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,4280343.71
2013,Anexo I-C,RO1.6.0.0.13.00.00,4218004,Receitas Realizadas,1.6.0.0.13.00.00 - Serviços Administrativos,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,345218.65
2013,Anexo I-C,RO1.6.0.0.99.00.00,4218004,Receitas Realizadas,1.6.0.0.99.00.00 - Demais Receitas de Serviços,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,3935125.06
2013,Anexo I-C,RO1.7.0.0.00.00.00,4218004,Receitas Realizadas,1.7.0.0.00.00.00 - Transferências Correntes,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,57990217.7
2013,Anexo I-C,RO1.7.0.0.00.00.00,4218004,Deduções da Receita,1.7.0.0.00.00.00 - Transferências Correntes,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,7552883.11
2013,Anexo I-C,RO1.7.2.0.00.00.00,4218004,Receitas Realizadas,1.7.2.0.00.00.00 - Transferências Intergovernamentais,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,57042058.28
2013,Anexo I-C,RO1.7.2.0.00.00.00,4218004,Deduções da Receita,1.7.2.0.00.00.00 - Transferências Intergovernamentais,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,7552883.11
2013,Anexo I-C,RO1.7.2.1.00.00.00,4218004,Receitas Realizadas,1.7.2.1.00.00.00 - Transferências da União,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,21502988.16
2013,Anexo I-C,RO1.7.2.1.00.00.00,4218004,Deduções da Receita,1.7.2.1.00.00.00 - Transferências da União,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2819519.87
2013,Anexo I-C,RO1.7.2.1.01.00.00,4218004,Receitas Realizadas,1.7.2.1.01.00.00 - Participação na Receita da União,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,14721861.81
2013,Anexo I-C,RO1.7.2.1.01.00.00,4218004,Deduções da Receita,1.7.2.1.01.00.00 - Participação na Receita da União,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2819519.87
2013,Anexo I-C,RO1.7.2.1.01.02.00,4218004,Receitas Realizadas,1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,14690449.57
2013,Anexo I-C,RO1.7.2.1.01.02.00,4218004,Deduções da Receita,1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2813237.52
2013,Anexo I-C,RO1.7.2.1.01.05.00,4218004,Receitas Realizadas,1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,31412.24
2013,Anexo I-C,RO1.7.2.1.01.05.00,4218004,Deduções da Receita,1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,6282.35
2013,Anexo I-C,RO1.7.2.1.22.00.00,4218004,Receitas Realizadas,1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,210082.33
2013,Anexo I-C,RO1.7.2.1.22.70.00,4218004,Receitas Realizadas,1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,210082.33
2013,Anexo I-C,RO1.7.2.1.33.00.00,4218004,Receitas Realizadas,1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,3810365.16
2013,Anexo I-C,RO1.7.2.1.34.00.00,4218004,Receitas Realizadas,1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,306412.55
2013,Anexo I-C,RO1.7.2.1.35.00.00,4218004,Receitas Realizadas,1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2059751.42
2013,Anexo I-C,RO1.7.2.1.36.00.00,4218004,Receitas Realizadas,1.7.2.1.36.00.00 - Transferências Financeira do ICMS ¿ Desoneração ¿ L.C. Nº 87/96,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,91926.36
2013,Anexo I-C,RO1.7.2.1.99.00.00,4218004,Receitas Realizadas,1.7.2.1.99.00.00 - Outras Transferências da União,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,302588.53
2013,Anexo I-C,RO1.7.2.2.00.00.00,4218004,Receitas Realizadas,1.7.2.2.00.00.00 - Transferências dos Estados,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,23973124.5
2013,Anexo I-C,RO1.7.2.2.00.00.00,4218004,Deduções da Receita,1.7.2.2.00.00.00 - Transferências dos Estados,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,4733363.24
2013,Anexo I-C,RO1.7.2.2.01.00.00,4218004,Receitas Realizadas,1.7.2.2.01.00.00 - Participação na Receita dos Estados,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,23717508.25
2013,Anexo I-C,RO1.7.2.2.01.00.00,4218004,Deduções da Receita,1.7.2.2.01.00.00 - Participação na Receita dos Estados,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,4733363.24
2013,Anexo I-C,RO1.7.2.2.01.01.00,4218004,Receitas Realizadas,1.7.2.2.01.01.00 - Cota-Parte do ICMS,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,19786023.29
2013,Anexo I-C,RO1.7.2.2.01.01.00,4218004,Deduções da Receita,1.7.2.2.01.01.00 - Cota-Parte do ICMS,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,3957203.66
2013,Anexo I-C,RO1.7.2.2.01.02.00,4218004,Receitas Realizadas,1.7.2.2.01.02.00 - Cota-Parte do IPVA,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,3640203.42
2013,Anexo I-C,RO1.7.2.2.01.02.00,4218004,Deduções da Receita,1.7.2.2.01.02.00 - Cota-Parte do IPVA,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,728039.72
2013,Anexo I-C,RO1.7.2.2.01.04.00,4218004,Receitas Realizadas,1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,288719.29
2013,Anexo I-C,RO1.7.2.2.01.04.00,4218004,Deduções da Receita,1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,48119.86
2013,Anexo I-C,RO1.7.2.2.01.13.00,4218004,Receitas Realizadas,1.7.2.2.01.13.00 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,2562.25
2013,Anexo I-C,RO1.7.2.2.22.00.00,4218004,Receitas Realizadas,1.7.2.2.22.00.00 - Transferências da Cota-Parte da Compensação Financeira (25%),2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,105254.36
2013,Anexo I-C,RO1.7.2.2.22.20.00,4218004,Receitas Realizadas,1.7.2.2.22.20.00 - Cota-Parte da Compensação Financeira de Recursos Minerais - CFEM,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,105254.36
2013,Anexo I-C,RO1.7.2.2.99.00.00,4218004,Receitas Realizadas,1.7.2.2.99.00.00 - Outras Transferências dos Estados,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,150361.89
2013,Anexo I-C,RO1.7.2.4.00.00.00,4218004,Receitas Realizadas,1.7.2.4.00.00.00 - Transferências Multigovernamentais,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,11565945.62
2013,Anexo I-C,RO1.7.2.4.01.00.00,4218004,Receitas Realizadas,1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB,2013,4218004,Prefeitura Municipal de Tijucas - SC,33847,,SC,11565945.62
