an_exercicio_consulta,anexo,cod_conta,cod_ibge,coluna,conta,exercicio,id_ente_consulta,instituicao,populacao,rotulo,uf,valor
2023,DCA-Anexo I-AB,P1.0.0.0.0.00.00,4218004,31/12/2023,1.0.0.0.0.00.00 - Ativo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,698119412
2023,DCA-Anexo I-AB,P1.1.0.0.0.00.00,4218004,31/12/2023,1.1.0.0.0.00.00 - Ativo Circulante,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,179195589.55
2023,DCA-Anexo I-AB,P1.1.1.0.0.00.00,4218004,31/12/2023,1.1.1.0.0.00.00 - Caixa e Equivalentes de Caixa,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,158119630.32
2023,DCA-Anexo I-AB,P1.1.1.1.0.00.00,4218004,31/12/2023,1.1.1.1.0.00.00 - Caixa e Equivalentes de Caixa em Moeda Nacional,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,158119630.32
2023,DCA-Anexo I-AB,P1.1.1.1.1.00.00,4218004,31/12/2023,1.1.1.1.1.00.00 - Caixa e Equivalentes de Caixa em Moeda Nacional - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,158119630.32
2023,DCA-Anexo I-AB,P1.1.2.0.0.00.00,4218004,31/12/2023,1.1.2.0.0.00.00 - Créditos a Curto Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,14887329.01
2023,DCA-Anexo I-AB,P1.1.2.1.0.00.00,4218004,31/12/2023,1.1.2.1.0.00.00 - Créditos Tributários a Receber,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,14887329.01
2023,DCA-Anexo I-AB,P1.1.2.1.1.00.00,4218004,31/12/2023,1.1.2.1.1.00.00 - Créditos Tributários a Receber - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,14887329.01
2023,DCA-Anexo I-AB,P1.1.3.0.0.00.00,4218004,31/12/2023,1.1.3.0.0.00.00 - Demais Créditos e Valores a Curto Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,3232872.43
2023,DCA-Anexo I-AB,P1.1.3.1.0.00.00,4218004,31/12/2023,1.1.3.1.0.00.00 - Adiantamentos Concedidos,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,2304510.08
2023,DCA-Anexo I-AB,P1.1.3.1.1.00.00,4218004,31/12/2023,1.1.3.1.1.00.00 - Adiantamentos Concedidos - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,2267540.08
2023,DCA-Anexo I-AB,P1.1.3.1.5.00.00,4218004,31/12/2023,1.1.3.1.5.00.00 - Adiantamentos Concedidos - Inter OFSS - Município,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,36970
2023,DCA-Anexo I-AB,P1.1.3.5.0.00.00,4218004,31/12/2023,1.1.3.5.0.00.00 - Depósitos Restituíveis e Valores Vinculados - A Receber,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,20440.04
2023,DCA-Anexo I-AB,P1.1.3.5.1.00.00,4218004,31/12/2023,1.1.3.5.1.00.00 - Depósitos Restituíveis e Valores Vinculados - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,20440.04
2023,DCA-Anexo I-AB,P1.1.3.8.0.00.00,4218004,31/12/2023,1.1.3.8.0.00.00 - Outros Créditos a Receber e Valores a Curto Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,907922.31
2023,DCA-Anexo I-AB,P1.1.3.8.1.00.00,4218004,31/12/2023,1.1.3.8.1.00.00 - Outros Créditos a Receber e Valores a Curto Prazo - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,907922.31
2023,DCA-Anexo I-AB,P1.1.4.0.0.00.00,4218004,31/12/2023,1.1.4.0.0.00.00 - Investimentos e Aplicações Temporárias a Curto Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,25500.04
2023,DCA-Anexo I-AB,P1.1.4.1.0.00.00,4218004,31/12/2023,1.1.4.1.0.00.00 - Títulos e Valores Mobiliários,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,25500.04
2023,DCA-Anexo I-AB,P1.1.4.1.1.00.00,4218004,31/12/2023,1.1.4.1.1.00.00 - Títulos e Valores Mobiliários - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,25500.04
2023,DCA-Anexo I-AB,P1.1.5.0.0.00.00,4218004,31/12/2023,1.1.5.0.0.00.00 - Estoques,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,2590194.26
2023,DCA-Anexo I-AB,P1.1.5.1.0.00.00,4218004,31/12/2023,1.1.5.1.0.00.00 - Mercadorias para Revenda ou Doação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,45119.67
2023,DCA-Anexo I-AB,P1.1.5.1.1.00.00,4218004,31/12/2023,1.1.5.1.1.00.00 - Mercadorias para Revenda ou Doação - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,45119.67
2023,DCA-Anexo I-AB,P1.1.5.3.0.00.00,4218004,31/12/2023,1.1.5.3.0.00.00 - Produtos e Serviços em Elaboração,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,200273.85
2023,DCA-Anexo I-AB,P1.1.5.3.1.00.00,4218004,31/12/2023,1.1.5.3.1.00.00 - Produtos e Serviços em Elaboração - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,200273.85
2023,DCA-Anexo I-AB,P1.1.5.6.0.00.00,4218004,31/12/2023,1.1.5.6.0.00.00 - Almoxarifado,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,2344800.74
2023,DCA-Anexo I-AB,P1.1.5.6.1.00.00,4218004,31/12/2023,1.1.5.6.1.00.00 - Almoxarifado - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,2344800.74
2023,DCA-Anexo I-AB,P1.1.9.0.0.00.00,4218004,31/12/2023,1.1.9.0.0.00.00 - Variações Patrimoniais Diminutivas Pagas Antecipadamente,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,340063.49
2023,DCA-Anexo I-AB,P1.1.9.1.0.00.00,4218004,31/12/2023,1.1.9.1.0.00.00 - Prêmios de Seguros a Apropriar,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,317304.47
2023,DCA-Anexo I-AB,P1.1.9.1.1.00.00,4218004,31/12/2023,1.1.9.1.1.00.00 - Prêmios de Seguros a Apropriar - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,317304.47
2023,DCA-Anexo I-AB,P1.1.9.3.0.00.00,4218004,31/12/2023,1.1.9.3.0.00.00 - Assinaturas e Anuidades a Apropriar,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,22759.02
2023,DCA-Anexo I-AB,P1.1.9.3.1.00.00,4218004,31/12/2023,1.1.9.3.1.00.00 - Assinaturas e Anuidades a Apropriar - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,22759.02
2023,DCA-Anexo I-AB,P1.2.0.0.0.00.00,4218004,31/12/2023,1.2.0.0.0.00.00 - Ativo não Circulante,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,518923822.45
2023,DCA-Anexo I-AB,P1.2.1.0.0.00.00,4218004,31/12/2023,1.2.1.0.0.00.00 - Ativo Realizável a Longo Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,292821113.82
2023,DCA-Anexo I-AB,P1.2.1.1.0.00.00,4218004,31/12/2023,1.2.1.1.0.00.00 - Créditos a Longo Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,291752611.59
2023,DCA-Anexo I-AB,P1.2.1.1.1.00.00,4218004,31/12/2023,1.2.1.1.1.00.00 - Créditos a Longo Prazo - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,102902847.53
2023,DCA-Anexo I-AB,P1.2.1.1.1.04.00,4218004,31/12/2023,1.2.1.1.1.04.00 - Dívida Ativa Tributária,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,93247311.05
2023,DCA-Anexo I-AB,P1.2.1.1.1.05.00,4218004,31/12/2023,1.2.1.1.1.05.00 - Dívida Ativa Não Tributária,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,9700915.11
2023,DCA-Anexo I-AB,P1.2.1.1.1.99.00,4218004,31/12/2023,1.2.1.1.1.99.00 - (-) Ajuste de Perdas de Créditos a Longo Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,45378.63
2023,DCA-Anexo I-AB,P1.2.1.1.2.00.00,4218004,31/12/2023,1.2.1.1.2.00.00 - Créditos a Longo Prazo - Intra OFSS,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,188849764.06
2023,DCA-Anexo I-AB,P1.2.1.1.2.05.00,4218004,31/12/2023,1.2.1.1.2.05.00 - Dívida Ativa Não Tributária,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,918430.42
2023,DCA-Anexo I-AB,P1.2.1.1.2.97.00,4218004,31/12/2023,1.2.1.1.2.97.00 - Outros Créditos a Longo Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,187931333.64
2023,DCA-Anexo I-AB,P1.2.1.2.0.00.00,4218004,31/12/2023,1.2.1.2.0.00.00 - Demais Créditos e Valores a Longo Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,1055985.93
2023,DCA-Anexo I-AB,P1.2.1.2.1.00.00,4218004,31/12/2023,1.2.1.2.1.00.00 - Demais Créditos e Valores a Longo Prazo - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,1055985.93
2023,DCA-Anexo I-AB,P1.2.1.2.1.04.00,4218004,31/12/2023,1.2.1.2.1.04.00 - Créditos por Danos ao Patrimônio Provenientes de Créditos Administrativos,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,1055985.93
2023,DCA-Anexo I-AB,P1.2.1.4.0.00.00,4218004,31/12/2023,1.2.1.4.0.00.00 - Estoques,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,12516.3
2023,DCA-Anexo I-AB,P1.2.1.4.1.00.00,4218004,31/12/2023,1.2.1.4.1.00.00 - Estoques - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,12516.3
2023,DCA-Anexo I-AB,P1.2.1.4.1.06.00,4218004,31/12/2023,1.2.1.4.1.06.00 - Almoxarifado,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,12516.3
2023,DCA-Anexo I-AB,P1.2.3.0.0.00.00,4218004,31/12/2023,1.2.3.0.0.00.00 - Imobilizado,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,226102708.63
2023,DCA-Anexo I-AB,P1.2.3.1.0.00.00,4218004,31/12/2023,1.2.3.1.0.00.00 - Bens Moveis,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,37353318.73
2023,DCA-Anexo I-AB,P1.2.3.1.1.00.00,4218004,31/12/2023,1.2.3.1.1.00.00 - Bens Móveis - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,37353318.73
2023,DCA-Anexo I-AB,P1.2.3.2.0.00.00,4218004,31/12/2023,1.2.3.2.0.00.00 - Bens Imóveis,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,188749389.9
2023,DCA-Anexo I-AB,P1.2.3.2.1.00.00,4218004,31/12/2023,1.2.3.2.1.00.00 - Bens Imóveis - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,188749389.9
2023,DCA-Anexo I-AB,P2.0.0.0.0.00.00,4218004,31/12/2023,2.0.0.0.0.00.00 - Passivo e Patrimônio Liquido,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,698119412
2023,DCA-Anexo I-AB,P2.1.0.0.0.00.00,4218004,31/12/2023,2.1.0.0.0.00.00 - Passivo Circulante,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,26779540.58
2023,DCA-Anexo I-AB,P2.1.1.0.0.00.00,4218004,31/12/2023,"2.1.1.0.0.00.00 - Obrigações Trabalhistas, Previdenciárias e Assistenciais a Pagar a Curto Prazo",2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,11267001.93
2023,DCA-Anexo I-AB,P2.1.1.1.0.00.00,4218004,31/12/2023,2.1.1.1.0.00.00 - Pessoal a Pagar,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,8271404.22
2023,DCA-Anexo I-AB,P2.1.1.1.1.00.00,4218004,31/12/2023,2.1.1.1.1.00.00 - Pessoal a Pagar - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,8271404.22
2023,DCA-Anexo I-AB,P2.1.1.2.0.00.00,4218004,31/12/2023,2.1.1.2.0.00.00 - Benefícios Previdenciários a Pagar,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,74221.77
2023,DCA-Anexo I-AB,P2.1.1.2.1.00.00,4218004,31/12/2023,2.1.1.2.1.00.00 - Benefícios Previdenciários a Pagar - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,74221.77
2023,DCA-Anexo I-AB,P2.1.1.4.0.00.00,4218004,31/12/2023,2.1.1.4.0.00.00 - Encargos Sociais a Pagar,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,2921375.94
2023,DCA-Anexo I-AB,P2.1.1.4.1.00.00,4218004,31/12/2023,2.1.1.4.1.00.00 - Encargos Sociais a Pagar - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,3181.3
2023,DCA-Anexo I-AB,P2.1.1.4.2.00.00,4218004,31/12/2023,2.1.1.4.2.00.00 - Encargos Sociais a Pagar - Intra OFSS,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,774291.1
2023,DCA-Anexo I-AB,P2.1.1.4.3.00.00,4218004,31/12/2023,2.1.1.4.3.00.00 - Encargos Sociais a Pagar - Inter OFSS - União,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,2143903.54
2023,DCA-Anexo I-AB,P2.1.3.0.0.00.00,4218004,31/12/2023,2.1.3.0.0.00.00 - Fornecedores e Contas a Pagar a Curto Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,7227955.07
2023,DCA-Anexo I-AB,P2.1.3.1.0.00.00,4218004,31/12/2023,2.1.3.1.0.00.00 - Fornecedores e Contas a Pagar Nacionais a Curto Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,7227955.07
2023,DCA-Anexo I-AB,P2.1.3.1.1.00.00,4218004,31/12/2023,2.1.3.1.1.00.00 - Fornecedores e Contas a Pagar Nacionais a Curto Prazo - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,7227946.65
2023,DCA-Anexo I-AB,P2.1.3.1.2.00.00,4218004,31/12/2023,"2.1.3.1.2.00.00 - Fornecedores e Contas a Pagar Nacionais a Curto 
 Prazo - Intra OFSS",2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,8.42
2023,DCA-Anexo I-AB,P2.1.8.0.0.00.00,4218004,31/12/2023,2.1.8.0.0.00.00 - Adiantamento de Clientes e Demais Obrigações a Curto Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,8284583.58
2023,DCA-Anexo I-AB,P2.1.8.1.0.00.00,4218004,31/12/2023,2.1.8.1.0.00.00 - Adiantamentos de Clientes,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,480794.2
2023,DCA-Anexo I-AB,P2.1.8.1.2.00.00,4218004,31/12/2023,2.1.8.1.2.00.00 - Adiantamentos de Clientes - Intra OFSS,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,480794.2
2023,DCA-Anexo I-AB,P2.1.8.8.0.00.00,4218004,31/12/2023,2.1.8.8.0.00.00 - Valores Restituíveis,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,7729666.43
2023,DCA-Anexo I-AB,P2.1.8.8.1.00.00,4218004,31/12/2023,2.1.8.8.1.00.00 - Valores Restituíveis - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,7729666.43
2023,DCA-Anexo I-AB,P2.1.8.9.0.00.00,4218004,31/12/2023,2.1.8.9.0.00.00 - Outras Obrigações a Curto Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,74122.95
2023,DCA-Anexo I-AB,P2.1.8.9.1.00.00,4218004,31/12/2023,2.1.8.9.1.00.00 - Outras Obrigações a Curto Prazo - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,74122.95
2023,DCA-Anexo I-AB,P2.2.0.0.0.00.00,4218004,31/12/2023,2.2.0.0.0.00.00 - Passivo Não-Circulante,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,154902985.96
2023,DCA-Anexo I-AB,P2.2.1.0.0.00.00,4218004,31/12/2023,"2.2.1.0.0.00.00 - Obrigações Trabalhistas, Previdenciárias e Assistenciais a Pagar a Longo Prazo",2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,4973272.35
2023,DCA-Anexo I-AB,P2.2.1.4.0.00.00,4218004,31/12/2023,2.2.1.4.0.00.00 - Encargos Sociais a Pagar,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,4973272.35
2023,DCA-Anexo I-AB,P2.2.1.4.3.00.00,4218004,31/12/2023,2.2.1.4.3.00.00 - Encargos Sociais a Pagar - Inter OFSS - União,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,4973272.35
2023,DCA-Anexo I-AB,P2.2.2.0.0.00.00,4218004,31/12/2023,2.2.2.0.0.00.00 - Empréstimos e Financiamentos a Longo Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,14032572.12
2023,DCA-Anexo I-AB,P2.2.2.1.0.00.00,4218004,31/12/2023,2.2.2.1.0.00.00 - Empréstimos a Longo Prazo - Interno,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,14032572.12
2023,DCA-Anexo I-AB,P2.2.2.1.3.00.00,4218004,31/12/2023,2.2.2.1.3.00.00 - Empréstimos a Longo Prazo - Interno - Inter OFSS - União,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,14032572.12
2023,DCA-Anexo I-AB,P2.2.7.0.0.00.00,4218004,31/12/2023,2.2.7.0.0.00.00 - Provisões a Longo Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,135897141.49
2023,DCA-Anexo I-AB,P2.2.7.2.0.00.00,4218004,31/12/2023,2.2.7.2.0.00.00 - Provisões Matemáticas Previdenciárias a Longo Prazo,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,135897141.49
2023,DCA-Anexo I-AB,P2.2.7.2.1.00.00,4218004,31/12/2023,2.2.7.2.1.00.00 - Provisões Matemáticas Previdenciárias a Longo Prazo - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,135897141.49
2023,DCA-Anexo I-AB,P2.2.7.2.1.01.00,4218004,31/12/2023,2.2.7.2.1.01.00 - Fundo em Repartição - Provisões de Benefícios Concedidos,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,-169401338.61
2023,DCA-Anexo I-AB,P2.2.7.2.1.03.00,4218004,31/12/2023,2.2.7.2.1.03.00 - Fundo em Capitalização - Provisões de Benefícios Concedidos,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,147486759.65
2023,DCA-Anexo I-AB,P2.2.7.2.1.04.00,4218004,31/12/2023,2.2.7.2.1.04.00 - Fundo em Capitalização - Provisões de Benefícios a Conceder,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,157811720.45
2023,DCA-Anexo I-AB,P2.3.0.0.0.00.00,4218004,31/12/2023,2.3.0.0.0.00.00 - Patrimônio Liquido,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,516436885.46
2023,DCA-Anexo I-AB,P2.3.1.0.0.00.00,4218004,31/12/2023,2.3.1.0.0.00.00 - Patrimônio Social e Capital Social,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,83824074.84
2023,DCA-Anexo I-AB,P2.3.1.1.0.00.00,4218004,31/12/2023,2.3.1.1.0.00.00 - Patrimônio Social,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,83824074.84
2023,DCA-Anexo I-AB,P2.3.1.1.1.00.00,4218004,31/12/2023,2.3.1.1.1.00.00 - Patrimônio Social - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,83824074.84
2023,DCA-Anexo I-AB,P2.3.7.0.0.00.00,4218004,31/12/2023,2.3.7.0.0.00.00 - Resultados Acumulados,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,432612810.62
2023,DCA-Anexo I-AB,P2.3.7.1.0.00.00,4218004,31/12/2023,2.3.7.1.0.00.00 - Superávits ou Déficits Acumulados,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,432612810.62
2023,DCA-Anexo I-AB,P2.3.7.1.1.00.00,4218004,31/12/2023,2.3.7.1.1.00.00 - Superávits ou Déficits Acumulados - Consolidação,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,-331407096.17
2023,DCA-Anexo I-AB,P2.3.7.1.1.01.00,4218004,31/12/2023,2.3.7.1.1.01.00 - Superávits ou Déficits do Exercício,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,-28989492.19
2023,DCA-Anexo I-AB,P2.3.7.1.1.02.00,4218004,31/12/2023,2.3.7.1.1.02.00 - Superávits ou Déficits de Exercícios Anteriores,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,-302417603.98
2023,DCA-Anexo I-AB,P2.3.7.1.2.00.00,4218004,31/12/2023,2.3.7.1.2.00.00 - Superávits ou Déficits Acumulados - Intra OFSS,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,189687610.58
2023,DCA-Anexo I-AB,P2.3.7.1.2.01.00,4218004,31/12/2023,2.3.7.1.2.01.00 - Superávits ou Déficits do Exercício,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,188698444.87
2023,DCA-Anexo I-AB,P2.3.7.1.2.02.00,4218004,31/12/2023,2.3.7.1.2.02.00 - Superávits ou Déficits de Exercícios Anteriores,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,989165.71
2023,DCA-Anexo I-AB,P2.3.7.1.3.00.00,4218004,31/12/2023,2.3.7.1.3.00.00 - Superávits ou Déficits Acumulados - Inter OFSS - União,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,327652915.67
2023,DCA-Anexo I-AB,P2.3.7.1.3.01.00,4218004,31/12/2023,2.3.7.1.3.01.00 - Superávits ou Déficits do Exercício,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,38814524.54
2023,DCA-Anexo I-AB,P2.3.7.1.3.02.00,4218004,31/12/2023,2.3.7.1.3.02.00 - Superávits ou Déficits de Exercícios Anteriores,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,288838391.13
2023,DCA-Anexo I-AB,P2.3.7.1.4.00.00,4218004,31/12/2023,2.3.7.1.4.00.00 - Superávits ou Déficits Acumulados - Inter OFSS - Estado,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,247807214.38
2023,DCA-Anexo I-AB,P2.3.7.1.4.01.00,4218004,31/12/2023,2.3.7.1.4.01.00 - Superávits ou Déficits do Exercício,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,46116264.92
2023,DCA-Anexo I-AB,P2.3.7.1.4.02.00,4218004,31/12/2023,2.3.7.1.4.02.00 - Superávits ou Déficits de Exercícios Anteriores,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,201690949.46
2023,DCA-Anexo I-AB,P2.3.7.1.5.00.00,4218004,31/12/2023,2.3.7.1.5.00.00 - Superávits ou Déficits Acumulados - Inter OFSS - Município,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,-1127833.84
2023,DCA-Anexo I-AB,P2.3.7.1.5.02.00,4218004,31/12/2023,2.3.7.1.5.02.00 - Superávits ou Déficits de Exercícios Anteriores,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,-1127833.84
2023,DCA-Anexo I-AB,AtivoFinanceiro,4218004,31/12/2023,Ativo Financeiro,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,177295744.88
2023,DCA-Anexo I-AB,P1.1.0.0.0.00.00F,4218004,31/12/2023,1.1.0.0.0.00.00 - Ativo Circulante - Financeiro,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,159167301.78
2023,DCA-Anexo I-AB,P1.2.0.0.0.00.00F,4218004,31/12/2023,1.2.0.0.0.00.00 - Ativo Não Circulante - Financeiro,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,18128443.1
2023,DCA-Anexo I-AB,AtivoPermanente,4218004,31/12/2023,Ativo Permanente,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,497652237.22
2023,DCA-Anexo I-AB,P1.1.0.0.0.00.00P,4218004,31/12/2023,1.1.0.0.0.00.00 - Ativo Circulante - Permanente,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,4956906.77
2023,DCA-Anexo I-AB,P1.2.0.0.0.00.00P,4218004,31/12/2023,1.2.0.0.0.00.00 - Ativo Não Circulante - Permanente,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,492695330.45
2023,DCA-Anexo I-AB,PassivoFinanceiro,4218004,31/12/2023,Passivo Financeiro,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,40425393.37
2023,DCA-Anexo I-AB,P2.1.0.0.0.00.00F,4218004,31/12/2023,2.1.0.0.0.00.00 - Passivo Circulante - Financeiro,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,25945545.96
2023,DCA-Anexo I-AB,P6.3.1.1.0.00.00BP,4218004,31/12/2023,6.3.1.1.0.00.00 - RP Não Processados a Liquidar,2023,4218004,Prefeitura Municipal de Tijucas - SC,39889,Padrão,SC,5895374.12
